"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1904305061963903173","Mon Mar 24 22:51:21 +0000 2025","0","Cek [GRATIS LIPBALM] [DOKTIF APPROVED] Madame Gie 5% Niacera Glow Moisture Gel Moisturizer - Skincare Pelembab dan Pencerah Wajah dengan harga Rp24.500. Dapatkan di Shopee sekarang! https://t.co/FjcwR30ggF https://t.co/QFzagI7Zbp","1904305061963903173","https://pbs.twimg.com/media/Gm1zW_tawAElDfq.jpg","","in","","0","0","0","https://x.com/kurokoaow260865/status/1904305061963903173","1858878888627281920","kurokoaow260865"
"1904173488245710949","Mon Mar 24 16:25:34 +0000 2025","0","@songmkin @baeksongmjn Ini pasti skincarenya approved by Doktif.","1904207976283697386","","songmkin","in","La Revista.","0","1","0","https://x.com/Younghyut/status/1904207976283697386","1341493418","Younghyut"
"1904141437492670954","Mon Mar 24 12:01:10 +0000 2025","0","takpatut menyewa buzzer untuk memenangkan kompetisi hahaa... ga ngaruh di doktif dan dokter oky #SSJuraganBuzzer #UsutTuntasMafiaSkincare https://t.co/VUprH9180V","1904141437492670954","https://pbs.twimg.com/media/Gmzei6sa8AAgWvZ.jpg","","in","Indonesia","0","0","0","https://x.com/marisshca83/status/1904141437492670954","1882389070116257792","marisshca83"
"1904140697953001885","Mon Mar 24 11:58:14 +0000 2025","0","ini ternyata dalang dari rusuhnya akun pribadi doktif san dokter oky karena buzzer buzzer sewaan SS #SSJuraganBuzzer #UsutTuntasMafiaSkincare https://t.co/H26ILK5NwP","1904140697953001885","https://pbs.twimg.com/media/Gmzd35AbwAEa8_o.jpg","","in","West Java, Indonesia","0","0","0","https://x.com/leoo090803/status/1904140697953001885","1882302456006311936","leoo090803"
"1904139197772157092","Mon Mar 24 11:52:16 +0000 2025","0","mau ga percaya tapi itu lah adanya bahwa SS membayar beberapa buzzer untuk menyerang akun pribadi doktif dokter oky dan lainnya #SSJuraganBuzzer #UsutTuntasMafiaSkincare https://t.co/y0JhpuOFvl","1904139197772157092","https://pbs.twimg.com/media/GmzcgkWbQAAa0VA.jpg","","in","Indonesia","0","0","0","https://x.com/pinkangurl/status/1904139197772157092","1776605854663659520","pinkangurl"
"1904139003613602002","Mon Mar 24 11:51:30 +0000 2025","0","Jir doktif","1904139003613602002","","","in","","0","0","0","https://x.com/anntariksza/status/1904139003613602002","1089065104501485568","anntariksza"
"1904138658321772703","Mon Mar 24 11:50:07 +0000 2025","0","katanya ada buzzer yang ngaku dikasi thr sama SS karena telah menyerang akun doktif dokter oky dan lainnya https://t.co/DIIid6KjMy","1904138658321772703","https://pbs.twimg.com/media/GmzcBINbcAAFWtE.jpg","","in","Indonesia","0","0","0","https://x.com/jzzminne/status/1904138658321772703","1589073553949089792","jzzminne"
"1904131234164580752","Mon Mar 24 11:32:03 +0000 2025","13","@DokterTifa Doktif ini saya Nemu fakta bahwa prof Ahmad Sumitro yg ditulis di lembar pengesahan skripsi pak Jokowi ternyata baru dikukuhkan sebagai profesor Maret 1986 tetapi di lembar pengesahan jkw ditulis prof. Sedangkan di hlm ucapan terima ksh pak Ahmad Sumitro msh ditulis Doktor","1904134109552644372","","DokterTifa","in","Jakarta Pusat, DKI Jakarta","0","3","1","https://x.com/GakutoIgawa/status/1904134109552644372","1243990007913656320","GakutoIgawa"
"1904132205410136144","Mon Mar 24 11:24:29 +0000 2025","0","makin makin nih udah ngerendahin doktif eh ternyata dianya yang salah #SSJuraganBuzzer https://t.co/ORD5h5ukaO","1904132205410136144","https://pbs.twimg.com/media/GmzWJlyaQAAI-rV.jpg","","in","","0","0","0","https://x.com/Lvendear1/status/1904132205410136144","1847903365419978753","Lvendear1"
"1904131416851444130","Mon Mar 24 11:21:21 +0000 2025","2","Sindir Andreas Situngkir Doktif: Kau Jastiper Bukan Dokter! https://t.co/L5AvMa1YpB","1904131416851444130","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1904131416851444130","154102750","Beritasatu"
