"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1882339425583292700","Fri Jan 24 23:45:36 +0000 2025","0","@DokterTifa Setu2 di jabidetabek doktif","1882937831007658112","","DokterTifa","in","","0","0","0","https://x.com/anns931/status/1882937831007658112","1452625209001873409","anns931"
"1882935444759105585","Fri Jan 24 23:36:07 +0000 2025","0","[DOKTIF APPROVED] SLAVINA Body Lotion Memutihkan Red Opium Niacinamide with Serum Burst Glutathione Moisturizing Whitening Handbody Wangi Tahan Lama dengan harga Rp99.000. Dapatkan di Shopee sekarang! https://t.co/4fMfQdEc7x #เปิดสวิตช์ความอ่อนเยาว์ให้ผิว #bodylotion #ShopeeID https://t.co/YfYyKrPKAR","1882935444759105585","https://pbs.twimg.com/media/GiGHdsjb0AAa3XJ.jpg","","in","","0","0","0","https://x.com/Tasyanniexxy/status/1882935444759105585","1435290513754640385","Tasyanniexxy"
"1882711259029659908","Fri Jan 24 23:32:03 +0000 2025","0","@tanyakanrl idk idc kiblat perskincarean gw bukan tasya &amp; doktif. beli dan pake skincare yg emang cocok dan kulit butuh aja","1882934418849087911","","tanyakanrl","in","bukan akun alter","0","0","0","https://x.com/anyw0ne/status/1882934418849087911","951546014946680832","anyw0ne"
"1882711259029659908","Fri Jan 24 23:27:49 +0000 2025","6","@tanyakanrl Aku mah ga bakal nyalahin doktif tasya dan lain2 nya...udh jelas yg salah siapa ya BPOM lah. Kalo peduli konsumen mereka yg bakal aktif lah ini statement nya aja kaya pesuki nasib orng yg dagang dari pada yg beli","1882933352426267099","","tanyakanrl","in","","0","0","0","https://x.com/irhan_my/status/1882933352426267099","1667762717770534912","irhan_my"
"1882711259029659908","Fri Jan 24 22:38:42 +0000 2025","0","@tanyakanrl Bpom insecure kah dibayar negara tp masyarakat lebih percaya doktif sama tasya","1882920994794582335","","tanyakanrl","in","banjarmasin","0","0","0","https://x.com/chsbffusili/status/1882920994794582335","1023884346476834817","chsbffusili"
"1880437537719935011","Fri Jan 24 21:15:28 +0000 2025","0","@whoopziiy Ya cocok sih itu yg ngroyok doktif emang cewek semua ","1882900047471513879","","whoopziiy","in","Bali, Indonesia","0","0","0","https://x.com/ceritakecenk/status/1882900047471513879","1867348845170241536","ceritakecenk"
"1882880386226880829","Fri Jan 24 19:57:20 +0000 2025","1","seminggu melembur kehilangan banyak info 1. huru hara ss sama doktif 2. huru hara kakek sahrul 3. kucing kosan melahirkan anak 3 tanpa suami 4. asn yang di kdrt sama istrinya 5. terakhir pantun ubur-ubur ikan lele","1882880386226880829","","","in","Lampung, Indonesia","0","0","0","https://x.com/antrsynt/status/1882880386226880829","2191728276","antrsynt"
"1882857160041955738","Fri Jan 24 18:25:03 +0000 2025","0","YUK JAJAN DISINI! sedia App Prem youtube iqiyi spotify iqiyi disney youku wetv viu netflix canva TRUSTED GARANSI AMAN RAMAH YA! ORDER? PC WA DIBAWAH INI YA t. azka doktif dedy jeno trump jennie wa: https://t.co/D7EkdQlZtB Proof: https://t.co/VrATFv5nPF #zonauang #zonajajan 1.16 https://t.co/SBV2CI3m9x","1882857160041955738","https://pbs.twimg.com/media/GiFAm7VaYAAVe-m.jpg","","in","","0","0","0","https://x.com/thedeearest/status/1882857160041955738","1864574313854349312","thedeearest"
"1882855245640069348","Fri Jan 24 18:17:26 +0000 2025","0","MARI JAJAN DISINI!! sedia App Prem youtube iqiyi disney wetv viu netflix canva spotify youku TRUSTED GARANSI AMAN RAMAH YA! ORDER? PC WA DIBAWAH INI YA t. azka doktif dedy jeno trump jennie wa: https://t.co/DwSNxfWWMo Proof: https://t.co/3VLW3mBH2b #zonauang #zonajajan 1.28 https://t.co/5FfRdsj1LH","1882855245640069348","https://pbs.twimg.com/media/GiE-woJaMAEMoia.jpg","","in","","0","0","0","https://x.com/tqndang/status/1882855245640069348","770753668689825792","tqndang"
"1882847076033466583","Fri Jan 24 17:44:59 +0000 2025","0","Ughtea cantik banget https://t.co/92aO6Kk6JU https://t.co/Yd8yMtn2Lf Join tele https://t.co/T5a4eeuXCc Nahan malam minggu doktif Sherina ready #CantikTiapDetik doodstream https://t.co/FXyhqIt2Iq","1882847076033466583","https://pbs.twimg.com/media/GiE3bx4aIAAPShD.jpg","","in","","0","0","0","https://x.com/notturns/status/1882847076033466583","2912546600","notturns"
