"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1880437537719935011","Sat Jan 18 08:18:57 +0000 2025","24","@phrinses @whoopziiy Kesel pembela ss bilang doktif panikan sampe harus live padahal si ss duluan nge-live bzir kek ih kalo jadi buzzer tuh nyari info dari awal jangan terima duit doang ege","1880530301589606621","","phrinses","in","","0","0","0","https://x.com/gwariky/status/1880530301589606621","1858333678327459840","gwariky"
"1880437537719935011","Sat Jan 18 07:54:05 +0000 2025","38","@StevanusMichel @smartgirl1506 @whoopziiy buzzer ss sama semua template komentar nya aku awalnya bela doktif tp dia kok mau menjatuhkan bla bla bla.... Basiii tau ga?","1880524046280061368","","StevanusMichel","in","Surabaya","0","0","0","https://x.com/Moveurassbby/status/1880524046280061368","1126448172924936192","Moveurassbby"
"1880260876718243958","Sat Jan 18 06:49:33 +0000 2025","0","@gitabie @_Nathnia @tanyakanrl Kalo buzzer gabakal dia ngatain duaduanya problematik. Kritik doktif bukan berarti buzzer SS kritik SS bukan berarti buzzer doktif. Orang punya pemikiran sendiri ngapain ikut-ikutan kubu sana sini","1880507804294992382","","gitabie","in","Indonesia","0","0","0","https://x.com/winyijang/status/1880507804294992382","1248528446398947329","winyijang"
"1880406034566586401","Sat Jan 18 06:45:28 +0000 2025","17","@smartgirl1506 @convomf Bukan buzzer bkn pemakai merkuri ku liat livenya semalem ss dateng mau tanya dapet produk yg udah gadijual itu drmana tp ybs gamau kasih tau. Pun doktif udah di laporin karena pemerasan. Jd menurutku ini bukan lg soal edukasi masyarakat lebih ada kepentingan pribadi.","1880506776350756890","","smartgirl1506","in","","0","17","0","https://x.com/zizifau/status/1880506776350756890","263576912","zizifau"
"1880491198550544598","Sat Jan 18 05:43:34 +0000 2025","12","Join sini untuk informasi seputar buzzer #zonauang #zonajajanᅠ #zonatest #PetrokimiaGresik #GPPI #TrendingNow #viral Selebgram Hits 2025 Jackie chan $TRUMP Azka nahan botak Dwi Satriyo Deddy no longer Unicef doktif Squidward https://t.co/GqiAd6YzxB","1880491198550544598","","","in","Kota Yogyakarta, Yogyakarta","0","0","5","https://x.com/JasaBuzzerExha/status/1880491198550544598","1841057417368686592","JasaBuzzerExha"
"1880491000382255324","Sat Jan 18 05:42:46 +0000 2025","0","Pdhl niat hati cuman mau ngelurusin aja pekara si ss sama doktif malah dituduh buzzer anjer","1880491000382255324","","","in","DAMN","0","0","0","https://x.com/jeongmuyaho/status/1880491000382255324","1466601635082227713","jeongmuyaho"
"1880413559273992428","Sat Jan 18 05:08:06 +0000 2025","0","@kegblgnunfaedh Ini doktif yang buzzer itu kan?","1880482272387977453","","kegblgnunfaedh","in","","0","0","0","https://x.com/dulewak/status/1880482272387977453","1094826329474621440","dulewak"
"1880481417836261709","Sat Jan 18 05:04:42 +0000 2025","4","doktif keliatan bgt pake buzzer anjing wkwk mana di tiktok ada pengacara pansos ngeluarin pasal pasal kek seakan akan dia pengacara junior paling wow.. tolol bgt jir","1880481417836261709","","","in","","0","1","0","https://x.com/onebottlewine/status/1880481417836261709","1305461794509479937","onebottlewine"
"1880406034566586401","Sat Jan 18 04:34:40 +0000 2025","0","@convomf ohh DISCLAIMER !!!!!!! gue bukan buzzer ya ntar takutnya gue beropini gini dibilang buzzer doktif","1880473860094718354","","Isiancombro","in","indonesia","0","0","0","https://x.com/Isiancombro/status/1880473860094718354","371510162","Isiancombro"
"1880463912753373257","Sat Jan 18 04:14:33 +0000 2025","0","@Jaeminjaenaaa gue sarkas kan di salah satu vt ke komen yg ngk setuju ama doktif trus lo tau ngk utk pertama kalinya gue dipanggi buzzer dikatain oon dikatain ngk tau terima kasih lagian kalo mereka sepinter itu dulu² ngapain beli produk skincare dr org² yg baru muncul️ kan idiet yak️","1880468799478206893","","Jaeminjaenaaa","in","","0","1","0","https://x.com/yeolthatsloey/status/1880468799478206893","1243600631773847552","yeolthatsloey"
