"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1863626648089981139","Mon Dec 02 16:49:52 +0000 2024","0","Lagi encok liat medsos malah smua ttg drl doksun doktif dsb nya punten sih auto blok semua dari mereka f dan org yg ngomongin mereka cape ga kelar kelar kayaknya. Mau liat yg lucu lucu aja di medsos.","1863626648089981139","","","in","Skyleon Shop on shopee","0","0","1","https://x.com/SkyisCiel/status/1863626648089981139","1621824894","SkyisCiel"
"1863529862683894271","Mon Dec 02 14:06:27 +0000 2024","0","@DokterTifa @prabowo Aneh sebegitu gencar nya masyarakat membicarakan fufufafa tdak ada bantahan dari si gibran..langkah hukum yg di ambil pun seakan hanya angin yg berhembus sepoy sepoy lalu menghilang lagi..ayo bu doktif dkk bergerak makzulkan fufufafa https://t.co/gzFKh3rqxI","1863585525472669943","https://pbs.twimg.com/media/GdzJJ4XacAAHdW4.jpg","DokterTifa","in","","0","0","0","https://x.com/IjayKang203/status/1863585525472669943","1814987097297858560","IjayKang203"
"1863061552628486556","Mon Dec 02 14:06:25 +0000 2024","0","@seradiphy Stop kasih hoax gini ya? Bisnis skincare maylafaydira udah approved dari tasya farasya sama doktif loh.","1863585516509434224","","seradiphy","in","Sheva's big sis • SND • REST","0","0","0","https://x.com/maylafaydira/status/1863585516509434224","880014521846210560","maylafaydira"
"1863360312067715356","Mon Dec 02 13:49:16 +0000 2024","0","@DokterTifa Semoga Allah SWT melindungi Doktif","1863581198372704699","","DokterTifa","in","Jakarta Capital Region","0","0","0","https://x.com/ResourceProduc5/status/1863581198372704699","1584053250789019649","ResourceProduc5"
"1863561596074897778","Mon Dec 02 12:31:22 +0000 2024","0","Cek [DOKTIF APPROVED] SLAVINA Body Lotion Memutihkan Red Opium Niacinamide with Serum Burst Glutathione Moisturizing Whitening Handbody Wangi Tahan Lama dengan harga Rp89.100. Dapatkan di Shopee sekarang! https://t.co/BAetX6rLBW https://t.co/4hIEwlmop6","1863561596074897778","https://pbs.twimg.com/media/GdyzZT-bUAArIGS.jpg","","in","","0","0","0","https://x.com/mochimykitty/status/1863561596074897778","1547920110907576320","mochimykitty"
"1863498709834854683","Mon Dec 02 08:21:29 +0000 2024","10","kata doktif ini overclaim","1863498709834854683","","","in","","0","0","0","https://x.com/0PSH8/status/1863498709834854683","1546827844369936384","0PSH8"
"1863483894693318682","Mon Dec 02 07:22:37 +0000 2024","0","￼[DOKTIF APPROVED] SLAVINA Body Lotion Memutihkan Red Opium Niacinamide with Serum Burst Glutathione Moisturizing Whitening Handbody Wangi Tahan Lama #ImACeleb #Election2024 #RashmikaMandanna #LingOrm https://t.co/TdJbooSzHJ https://t.co/xaGg3QsWgw","1863483894693318682","https://pbs.twimg.com/media/GdxsuNubwAAul2z.jpg","","in","","0","1","0","https://x.com/kiddiepy/status/1863483894693318682","1210892361649152001","kiddiepy"
"1863465821898719532","Mon Dec 02 06:34:47 +0000 2024","0","But seriously ini bkn drama si realny itu doktif vs mafia. Klo kelen ngikutin kasusny dengan seksama si drl ini yg problematik. Kacaw si","1863471857854550367","","gi_pang_","in","","0","0","0","https://x.com/gi_pang_/status/1863471857854550367","1585867436485922816","gi_pang_"
"1863465821898719532","Mon Dec 02 06:10:48 +0000 2024","1","Wkakaka seru banget ngikutin case doktif vs drl","1863465821898719532","","","in","","0","1","0","https://x.com/gi_pang_/status/1863465821898719532","1585867436485922816","gi_pang_"
"1863039677663690788","Mon Dec 02 06:05:36 +0000 2024","0","@DokterTifa Wuah bakal repot kalo mo mudik lebaran/nataru doktif...secara ga bisa bawa mobil/motor sendiri dr Mars ke Cijeruk","1863464516337741958","","DokterTifa","in","Bogor - Jakarta","0","0","0","https://x.com/dencitro/status/1863464516337741958","193580380","dencitro"
"1863070652326117377","Mon Dec 02 05:04:48 +0000 2024","0","@20rmh09 @profesor_saham Diatas bennix Mardigu ada doktif dan drl Aslinya mreka 1 circle","1863449213704790253","","20rmh09","in","Cirebon","0","0","0","https://x.com/LemonAndAtilla/status/1863449213704790253","1080257940","LemonAndAtilla"
