"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1880589715486986581","Sat Jan 18 12:15:02 +0000 2025","0","apaansih shella saukia itu tolol mah tolol aja","1880589715486986581","","","in","","0","0","0","https://x.com/akucakepyakan/status/1880589715486986581","1186570700200366080","akucakepyakan"
"1880588456382042345","Sat Jan 18 12:10:02 +0000 2025","0","Shella saukia? Itu sp?","1880588456382042345","","","in","Rumah Haechan. Hati Jaemin.","0","0","0","https://x.com/zkdlinir/status/1880588456382042345","1285983725583364096","zkdlinir"
"1880586683021947312","Sat Jan 18 12:02:59 +0000 2025","0","ganggu banget anjing sela saukia udh bener fypku ci mehong banting kaleng wisman","1880586683021947312","","","in","","0","0","0","https://x.com/jetaimerossie/status/1880586683021947312","1727426119450955776","jetaimerossie"
"1880583671507517691","Sat Jan 18 11:51:01 +0000 2025","0"," Tahun baru saatnya akselerasi skripsi! Joki SPSS bantu data jadi valid &amp; signifikan. Lulus jadi lebih cepat Yuk Wa dibio aja! #zonauang #zonaba #zonaBU #LoveScout #jokitugas #skripsi #jokithesis #WhenThePhoneRings jennie carmen #CHIQUITA shella saukia","1880583671507517691","","","in","","0","0","0","https://x.com/soulfuwl/status/1880583671507517691","4487296158","soulfuwl"
"1880302870760771980","Sat Jan 18 11:35:43 +0000 2025","3","@abunaiwoman @tanyarlfes shella saukia mbak jadi dia owner skincare gitu nah terus doktif nih bongkar kalo ternyata skincare dia overclaim ga terima dia jadi ngelabrak doktif ( doktif yang baju hijau ) banyak lagi kasus dia","1880579820335313275","","abunaiwoman","in","","0","3","0","https://x.com/ccoolkith/status/1880579820335313275","1744020774481272832","ccoolkith"
"1880576073479672191","Sat Jan 18 11:20:49 +0000 2025","0","5 Nama Ini Dilaporkan Doktif ke Polda Metro Jaya Buntut Dikeroyok dan Dimaki-maki Shella Saukia Cs https://t.co/gpGtDP5HwR","1880576073479672191","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/Infosatudotid/status/1880576073479672191","1374888571048390656","Infosatudotid"
"1880572281849839726","Sat Jan 18 11:05:45 +0000 2025","0","pls ini doktif sm shella saukia knp jir","1880572281849839726","","","in","","0","0","0","https://x.com/pricillazn_/status/1880572281849839726","1676582087351205889","pricillazn_"
"1880260876718243958","Sat Jan 18 11:03:48 +0000 2025","0","@8_phoenixx @elziosxy @tanyakanrl Shella saukia ( pokoknya dia jual skincare baju)","1880571790927462595","","8_phoenixx","in","Medan Kota, Indonesia","0","0","0","https://x.com/cheeesymilk3/status/1880571790927462595","1381254926769082375","cheeesymilk3"
"1880567175595102617","Sat Jan 18 10:45:28 +0000 2025","7","seru bgt yaampun nontonin doktif vs shella saukia","1880567175595102617","","","in","","0","0","0","https://x.com/nabbiilasafr/status/1880567175595102617","771546092064288768","nabbiilasafr"
"1880260876718243958","Sat Jan 18 10:43:45 +0000 2025","0","@tanyakanrl Gak usah dibeli lagi guys dan boikot dari semua tempat orang gilaa Sheila Saukia","1880566744240226465","","tanyakanrl","in","Seoul, Republic of Korea","0","0","0","https://x.com/aro2n_kim10/status/1880566744240226465","1029711827863621639","aro2n_kim10"
"1880553573479756038","Sat Jan 18 09:51:25 +0000 2025","0","shela saukia norak anjing","1880553573479756038","","","in","St. Petersburg, Russia.","0","1","0","https://x.com/ayynoss28/status/1880553573479756038","457224167","ayynoss28"
"1880260876718243958","Sat Jan 18 09:43:29 +0000 2025","3","@tanyakanrl sama sama salah tp paling salah si Rahma shella Saukia uler udah berangkatin umroh waria ga ada minta maaf sama sekali malah mrembet kemana mana.","1880551575397319016","","tanyakanrl","in","she/he","0","0","0","https://x.com/akhlaklesstt/status/1880551575397319016","1453895358761734151","akhlaklesstt"
